1,  11.421,   3.954,   3.958,   2.596,   0.668,  61.670,
1,  11.421,   3.954,   3.958,   2.595,   0.668,  61.671,
1,  11.421,   3.954,   3.958,   2.593,   0.665,  61.671,
1,  11.421,   3.954,   3.958,   2.594,   0.664,  61.668,
1,  11.421,   3.954,   3.959,   2.597,   0.661,  61.669,
1,  11.421,   3.954,   3.959,   2.598,   0.657,  61.673,
1,  11.421,   3.954,   3.959,   2.594,   0.660,  61.671,
1,  11.421,   3.954,   3.958,   2.595,   0.662,  61.667,
1,  11.421,   3.954,   3.958,   2.596,   0.665,  61.668,
1,  11.421,   3.954,   3.959,   2.593,   0.658,  61.671,
1,  11.421,   3.953,   3.959,   2.586,   0.659,  61.672,
1,  11.421,   3.953,   3.959,   2.583,   0.651,  61.674,
1,  11.421,   3.953,   3.960,   2.584,   0.649,  61.673,
1,  11.421,   3.953,   3.959,   2.583,   0.652,  61.671,
1,  11.421,   3.953,   3.959,   2.584,   0.649,  61.671,
1,  11.421,   3.954,   3.960,   2.588,   0.641,  61.675,
1,  11.421,   3.954,   3.960,   2.591,   0.642,  61.676,
1,  11.421,   3.954,   3.960,   2.592,   0.644,  61.679,
1,  11.421,   3.954,   3.959,   2.590,   0.647,  61.676,
1,  11.421,   3.954,   3.959,   2.588,   0.647,  61.678,
1,  11.421,   3.954,   3.959,   2.587,   0.649,  61.674,
1,  11.421,   3.954,   3.959,   2.580,   0.649,  61.673,
1,  11.421,   3.953,   3.960,   2.572,   0.644,  61.673,
1,  11.421,   3.953,   3.960,   2.577,   0.642,  61.672,
1,  11.421,   3.953,   3.960,   2.571,   0.645,  61.677,
1,  11.421,   3.953,   3.959,   2.569,   0.645,  61.678,
1,  11.421,   3.953,   3.959,   2.577,   0.647,  61.674,
1,  11.421,   3.953,   3.960,   2.579,   0.643,  61.673,
1,  11.421,   3.953,   3.960,   2.577,   0.641,  61.674,
1,  11.421,   3.954,   3.960,   2.584,   0.639,  61.678,
1,  11.421,   3.953,   3.960,   2.581,   0.640,  61.680,
1,  11.421,   3.953,   3.960,   2.580,   0.641,  61.680,
1,  11.421,   3.953,   3.960,   2.576,   0.642,  61.681,
1,  11.421,   3.953,   3.960,   2.580,   0.640,  61.679,
1,  11.421,   3.953,   3.960,   2.580,   0.643,  61.679,
1,  11.421,   3.953,   3.960,   2.581,   0.646,  61.680,
1,  11.421,   3.953,   3.960,   2.580,   0.646,  61.681,
1,  11.421,   3.953,   3.959,   2.577,   0.660,  61.678,
1,  11.421,   3.954,   3.959,   2.584,   0.655,  61.676,
1,  11.421,   3.954,   3.959,   2.587,   0.647,  61.675,
1,  11.421,   3.954,   3.959,   2.584,   0.649,  61.678,
1,  11.421,   3.953,   3.959,   2.581,   0.652,  61.679,
1,  11.421,   3.953,   3.959,   2.577,   0.651,  61.678,
1,  11.421,   3.953,   3.959,   2.579,   0.652,  61.678,
1,  11.421,   3.954,   3.959,   2.587,   0.644,  61.677,
1,  11.421,   3.953,   3.960,   2.581,   0.641,  61.677,
1,  11.421,   3.953,   3.959,   2.578,   0.647,  61.672,
1,  11.421,   3.953,   3.959,   2.577,   0.649,  61.669,
1,  11.421,   3.953,   3.959,   2.579,   0.644,  61.671,
1,  11.421,   3.954,   3.959,   2.585,   0.645,  61.671,
1,  11.421,   3.954,   3.959,   2.586,   0.644,  61.673,
1,  11.421,   3.954,   3.960,   2.590,   0.641,  61.675,
1,  11.421,   3.954,   3.959,   2.591,   0.647,  61.674,
1,  11.421,   3.954,   3.959,   2.586,   0.648,  61.675,
1,  11.421,   3.953,   3.959,   2.582,   0.651,  61.674,
1,  11.421,   3.953,   3.959,   2.583,   0.653,  61.674,
1,  11.421,   3.953,   3.959,   2.581,   0.653,  61.674,
1,  11.421,   3.953,   3.959,   2.584,   0.653,  61.669,
1,  11.421,   3.954,   3.959,   2.589,   0.654,  61.669,
1,  11.421,   3.954,   3.958,   2.591,   0.657,  61.666,
1,  11.421,   3.954,   3.959,   2.592,   0.652,  61.669,
1,  11.421,   3.954,   3.959,   2.590,   0.653,  61.671,
1,  11.421,   3.954,   3.959,   2.591,   0.655,  61.671,
1,  11.421,   3.955,   3.958,   2.594,   0.655,  61.671,
1,  11.421,   3.955,   3.958,   2.600,   0.664,  61.665,
1,  11.421,   3.955,   3.959,   2.593,   0.654,  61.669,
1,  11.421,   3.955,   3.959,   2.595,   0.654,  61.664,
1,  11.421,   3.955,   3.959,   2.593,   0.652,  61.668,
1,  11.421,   3.955,   3.959,   2.597,   0.647,  61.665,
1,  11.421,   3.954,   3.959,   2.589,   0.650,  61.665,
1,  11.421,   3.954,   3.959,   2.589,   0.651,  61.673,
1,  11.421,   3.954,   3.959,   2.589,   0.651,  61.674,
1,  11.421,   3.954,   3.959,   2.584,   0.651,  61.675,
1,  11.421,   3.954,   3.959,   2.584,   0.650,  61.673,
1,  11.421,   3.954,   3.959,   2.587,   0.653,  61.672,
1,  11.421,   3.954,   3.959,   2.585,   0.656,  61.670,
1,  11.421,   3.953,   3.959,   2.581,   0.650,  61.667,
1,  11.421,   3.954,   3.959,   2.585,   0.651,  61.666,
1,  11.421,   3.954,   3.959,   2.587,   0.652,  61.669,
1,  11.421,   3.954,   3.959,   2.591,   0.647,  61.667,
1,  11.421,   3.954,   3.959,   2.587,   0.647,  61.670,
1,  11.421,   3.953,   3.959,   2.581,   0.647,  61.672,
1,  11.421,   3.954,   3.959,   2.583,   0.648,  61.671,
1,  11.421,   3.954,   3.959,   2.587,   0.649,  61.672,
1,  11.421,   3.954,   3.959,   2.585,   0.646,  61.670,
1,  11.421,   3.954,   3.959,   2.587,   0.645,  61.670,
1,  11.421,   3.954,   3.960,   2.592,   0.643,  61.674,
1,  11.421,   3.954,   3.959,   2.589,   0.646,  61.672,
1,  11.421,   3.954,   3.959,   2.591,   0.644,  61.670,
1,  11.421,   3.954,   3.959,   2.592,   0.648,  61.673,
1,  11.421,   3.954,   3.959,   2.593,   0.648,  61.673,
1,  11.421,   3.954,   3.959,   2.592,   0.648,  61.674,
1,  11.421,   3.953,   3.959,   2.584,   0.647,  61.675,
1,  11.421,   3.954,   3.960,   2.587,   0.645,  61.677,
1,  11.421,   3.954,   3.960,   2.591,   0.642,  61.671,
1,  11.421,   3.954,   3.960,   2.591,   0.645,  61.674,
1,  11.421,   3.954,   3.960,   2.589,   0.641,  61.673,
1,  11.421,   3.954,   3.959,   2.586,   0.650,  61.674,
1,  11.421,   3.954,   3.960,   2.585,   0.646,  61.675,
1,  11.421,   3.953,   3.960,   2.582,   0.648,  61.675,
1,  11.421,   3.953,   3.960,   2.581,   0.645,  61.673,
1,  11.421,   3.953,   3.960,   2.580,   0.640,  61.673,
1,  11.421,   3.953,   3.960,   2.585,   0.639,  61.674,
1,  11.421,   3.954,   3.960,   2.587,   0.640,  61.671,
1,  11.421,   3.954,   3.960,   2.587,   0.641,  61.668,
1,  11.421,   3.954,   3.959,   2.589,   0.645,  61.669,
1,  11.421,   3.953,   3.959,   2.583,   0.652,  61.671,
1,  11.421,   3.953,   3.959,   2.584,   0.652,  61.672,
1,  11.421,   3.954,   3.959,   2.585,   0.649,  61.670,
1,  11.421,   3.954,   3.959,   2.587,   0.647,  61.671,
1,  11.421,   3.954,   3.959,   2.589,   0.647,  61.674,
1,  11.421,   3.954,   3.959,   2.591,   0.648,  61.673,
1,  11.421,   3.954,   3.959,   2.587,   0.650,  61.670,
1,  11.421,   3.954,   3.959,   2.590,   0.653,  61.667,
1,  11.421,   3.955,   3.959,   2.596,   0.655,  61.665,
1,  11.421,   3.955,   3.959,   2.595,   0.650,  61.665,
1,  11.421,   3.954,   3.959,   2.593,   0.651,  61.667,
1,  11.421,   3.954,   3.960,   2.589,   0.645,  61.672,
1,  11.421,   3.954,   3.960,   2.587,   0.643,  61.674,
1,  11.421,   3.954,   3.960,   2.592,   0.646,  61.673,
