,ts,tx,ty,tz,rx,ry,rz,motor0,motor1
51,1543203907.807099,0.06832987112998962,-0.2614095041275024,-0.09819307980537414,-1.3486723112980636,-0.06434584341471941,-1.5824440228208434,709,4149
52,1543203907.817135,0.06828187260627747,-0.2614081718444824,-0.09814729166030883,-1.3508489748390888,-0.06469361115469693,-1.582059233731044,709,4149
53,1543203907.827132,0.06818223600387573,-0.2613981918334961,-0.0982049250125885,-1.3530934698717418,-0.06420694719835147,-1.5820571825091394,709,4160
54,1543203907.837103,0.0680818121433258,-0.2614054588317871,-0.09815458288192748,-1.3556095637212824,-0.06441889868840814,-1.5820109442345023,709,4160
55,1543203907.847101,0.06802219853401184,-0.2614034967422485,-0.09816057815551757,-1.3570123925475346,-0.06422881935961082,-1.5821873796939019,709,4160
56,1543203907.857101,0.06802841181755066,-0.2613986036300659,-0.09817665638923645,-1.3580987071811468,-0.06402962893465158,-1.5817245282881227,709,4160
57,1543203907.86711,0.06801476197242737,-0.26140187377929686,-0.09817376170158386,-1.358368551067667,-0.06392017922172138,-1.5818293845039788,709,4160
58,1543203907.877217,0.06802909612655639,-0.2614103034973144,-0.09813944935798645,-1.358901925134115,-0.06413943015893955,-1.5817212184884186,709,4160
59,1543203907.887108,0.06802342181205749,-0.26140138931274415,-0.09813000226020813,-1.3605238240316666,-0.06389909866426038,-1.5814920946734674,709,4165
60,1543203907.897145,0.06802715220451355,-0.2613924266815185,-0.09811789665222168,-1.3620210965450479,-0.06361312553130637,-1.5809714205660854,709,4165
61,1543203907.907131,0.06796342062950134,-0.26140964946746825,-0.09806443576812744,-1.3650836891474003,-0.06392098609047983,-1.5811683104408263,709,4165
62,1543203907.917132,0.06786048359870911,-0.2614130407333374,-0.09808518304824829,-1.3665735557534664,-0.06362546299209344,-1.581343040855182,709,4165
63,1543203907.927138,0.06784386034011841,-0.26139826450347897,-0.0980942910194397,-1.3679552129158825,-0.06355462906050584,-1.5809090358001654,709,4165
64,1543203907.937101,0.06782190794944763,-0.2613896167755127,-0.09810424680709838,-1.3690228805865903,-0.0630945129145054,-1.580632229561499,709,4165
