,ts,tx,ty,tz,rx,ry,rz,qx,qy,qz,qw,motor0,motor1
21,1543540811.415577,-0.0006797773510217667,-0.2615027154922485,-0.12527701892852783,-0.3293799808285495,-0.09981821976803007,-1.58872111450542,0.14985059201717377,-0.08233054727315903,0.708617627620697,-0.6845636963844299,1872,5625
22,1543540811.425558,-0.0007075485918670892,-0.26150307884216306,-0.1252731795310974,-0.32941901224886805,-0.09965415374298185,-1.5889933651327282,0.1497955471277237,-0.08242188394069672,0.7087026834487915,-0.6844767332077026,1872,5625
23,1543540811.435529,-0.0007215675115585327,-0.2614964900970459,-0.12528469772338865,-0.32938890563231416,-0.09964292853490872,-1.5891346153566752,0.14977550506591797,-0.08242569863796234,0.7087517976760864,-0.6844297647476196,1872,5625
24,1543540811.445531,-0.0007254413042217493,-0.261499881362915,-0.125280943107605,-0.3293133329558362,-0.09971818946773241,-1.589227363492941,0.1497720628976822,-0.08237966895103455,0.7087896466255188,-0.6843968629837036,1872,5625
25,1543540811.455562,-0.0007595415517687797,-0.2614977981567383,-0.12528088254928588,-0.32927046597725124,-0.09949463984004207,-1.5895647585811181,0.14966553449630737,-0.08246752619743347,0.7088979482650757,-0.6842973828315735,1872,5625
26,1543540811.465561,-0.000772070736810565,-0.2615011167526245,-0.12526586408615112,-0.32906255256470707,-0.09933631667187535,-1.5897521925099722,0.14953145384788513,-0.08246293663978577,0.7089643478393555,-0.6842584609985352,1872,5625
27,1543540811.47556,-0.0007853543933480977,-0.261489949798584,-0.12529361190795898,-0.32879973135870894,-0.09831841428782115,-1.5898813085180992,0.14908114075660706,-0.08273355662822723,0.7089788317680359,-0.6843091249465942,1864,5616
28,1543540811.485532,-0.0008165358245372772,-0.26149329261779786,-0.12528474617004395,-0.32854130200064297,-0.09824801370251988,-1.5901763010477272,0.14895595610141754,-0.08268840610980988,0.709087610244751,-0.6842290759086609,1864,5616
29,1543540811.495533,-0.0008202203251421452,-0.261491282081604,-0.12529334545135498,-0.3282804065864223,-0.09822155631955441,-1.5902939513966534,0.14885260164737701,-0.08261386305093765,0.7091375589370728,-0.6842087507247925,1864,5616
30,1543540811.50556,-0.0008293476939201355,-0.2614984764099121,-0.12528890047073363,-0.32789632161344423,-0.09843460649586501,-1.5905582776315026,0.14878466725349426,-0.08242323994636536,0.7092523574829102,-0.6841276288032532,1864,5616
31,1543540811.515532,-0.0008282238639891147,-0.2614938739776611,-0.12530687417984007,-0.3278408646661617,-0.09815075243623833,-1.5906867008895065,0.14866133034229279,-0.08251184225082397,0.7092872858047485,-0.6841075420379639,1864,5616
32,1543540811.525559,-0.0008367456495761871,-0.2614962478637695,-0.1252983112335205,-0.3276018719627108,-0.09822094621784162,-1.5908814527773836,0.14859604835510254,-0.08241713792085648,0.709366500377655,-0.6840509176254272,1864,5616
33,1543540811.535559,-0.0008337907820940017,-0.261491282081604,-0.12531226387023925,-0.3273607902900233,-0.09768845166339989,-1.5910101074118106,0.14832238852977753,-0.08252634108066559,0.7093992829322815,-0.6840631365776062,1855,5606
34,1543540811.545561,-0.0008461641713976859,-0.2614932683944702,-0.125312881565094,-0.327142754754624,-0.09751543713622782,-1.5914397392983934,0.14816968142986298,-0.08254099637269974,0.7095483541488647,-0.6839398741722107,1855,5606
35,1543540811.555562,-0.0008436020813882351,-0.2614901678085327,-0.12533359251022338,-0.32678567434528005,-0.09726581529785983,-1.5916078555377897,0.14795345067977905,-0.08251352608203888,0.709610641002655,-0.6839253306388855,1855,5606
36,1543540811.565561,-0.0008369013033807277,-0.26149397087097165,-0.12533454933166505,-0.32667469208009436,-0.09733541665070485,-1.5916075311374003,0.14793983101844788,-0.08244993537664413,0.7096179127693176,-0.6839284896850586,1855,5606
37,1543540811.575566,-0.0008392827592790126,-0.26149653854370114,-0.12533560304641722,-0.3266516135422786,-0.09744625019960733,-1.5917095687282246,0.1479664444923401,-0.0824107676744461,0.709658145904541,-0.6838856935501099,1855,5606
38,1543540811.585562,-0.0008386541828513145,-0.261497749710083,-0.12534314861297607,-0.3260999966878476,-0.09718469660103979,-1.5918583964892117,0.14768032729625702,-0.08231694251298904,0.7097213864326477,-0.6838932037353516,1855,5606
39,1543540811.595572,-0.0008772225461900234,-0.26149099140167237,-0.12535862731933592,-0.325912518904089,-0.09665515022558396,-1.5924179469941695,0.1474081426858902,-0.08247571438550949,0.7098994255065918,-0.6837479472160339,1855,5606
40,1543540811.605527,-0.0009017067477107047,-0.26149789505004883,-0.12533852195739745,-0.32561504800275215,-0.09631067072870744,-1.5926907612946555,0.14717480540275574,-0.08250990509986877,0.7099913358688354,-0.6836987137794495,1845,5598
41,1543540811.615572,-0.0008961878031492232,-0.2614997360229492,-0.12533741979598997,-0.32549328092007296,-0.09590982849616389,-1.5927994875131237,0.14698857069015503,-0.08261393010616302,0.7100176215171814,-0.6836988925933838,1845,5598
42,1543540811.625557,-0.0008708762235939502,-0.26149765281677245,-0.12535970525741577,-0.3251031344972638,-0.09539582434615138,-1.5927024285870766,0.14667950570583344,-0.08264686912298203,0.7099801301956177,-0.6838001608848572,1845,5598
43,1543540811.63556,-0.0008528367519378662,-0.2614963689804077,-0.1253808401107788,-0.3242090289210698,-0.09500482884880837,-1.5927107805162843,0.14623674750328064,-0.08246591687202454,0.7100043892860413,-0.6838916540145874,1845,5598
44,1543540811.64556,-0.0008839319348335266,-0.2614975074768066,-0.12537730350494383,-0.32394871136880526,-0.0947828272980669,-1.5932750525415362,0.14604684710502625,-0.08249184489250183,0.7101992964744568,-0.6837267875671387,1845,5598
45,1543540811.655534,-0.0009155665598809719,-0.2614847660064697,-0.12541774435043335,-0.32321594571316864,-0.09402936529781014,-1.5936440960719485,0.14551754295825958,-0.08252018690109253,0.7103258371353149,-0.6837047338485718,1845,5598
46,1543540811.665533,-0.0009417835809290408,-0.26148597717285155,-0.12541564903259278,-0.3228969316751247,-0.09380121294699158,-1.594069664569442,0.14531110227108002,-0.08251703530550003,0.7104754447937012,-0.6835935711860657,1835,5588
47,1543540811.675566,-0.0009370028801262379,-0.26147931575775146,-0.12544188289642333,-0.3226026208980657,-0.09311318305966433,-1.5939783441392286,0.14497347176074982,-0.0826447382569313,0.7104291319847107,-0.6836979389190674,1835,5588
48,1543540811.68556,-0.000921737452596426,-0.2614858560562134,-0.12545065174102782,-0.3223094555822565,-0.0922037721142112,-1.5942588593634148,0.14454331994056702,-0.08287661522626877,0.7105010747909546,-0.6836861968040466,1835,5588
49,1543540811.695583,-0.0009466872908174991,-0.2614896348953247,-0.12545421257019043,-0.3221659124593873,-0.09177295051711093,-1.59471094249186,0.1443246603012085,-0.0830077975988388,0.7106444239616394,-0.683567464351654,1835,5588
50,1543540811.70556,-0.0010290728151798247,-0.26149321994781494,-0.12547198038101195,-0.3211393427051206,-0.091471041272819,-1.5949382847905134,0.1438586413860321,-0.0827641636133194,0.7107527256011963,-0.6835827231407166,1835,5588
51,1543540811.715557,-0.0010855967201292515,-0.261491548538208,-0.1254759045600891,-0.32061508614682316,-0.09135231333543128,-1.5950773379479806,0.14363211393356323,-0.08262903988361359,0.7108172178268433,-0.6835796236991882,1835,5588
52,1543540811.725564,-0.0011110263884067536,-0.2614755126953125,-0.1255030225753784,-0.31935947926830605,-0.09090198714739077,-1.5957382198856171,0.1430179327726364,-0.0823863074183464,0.711077094078064,-0.6834673881530762,1835,5588
53,1543540811.735534,-0.001101461675018072,-0.2614363435745239,-0.1255849579811096,-0.31840125999510716,-0.08948106851660421,-1.5963537497759002,0.14216694235801697,-0.08258230239152908,0.7112709283828735,-0.6834195852279663,1826,5578
54,1543540811.745562,-0.0010924028128385544,-0.26143605289459226,-0.12557283420562743,-0.3179910250052629,-0.08880609072179858,-1.5970497287632708,0.14176125824451447,-0.0827198177576065,0.711499035358429,-0.6832497715950012,1826,5578
55,1543540811.755532,-0.0010297280751168727,-0.2614817138671875,-0.12568135471343994,-0.319706213173974,-0.0870832379998671,-1.5989241987257348,0.1416640281677246,-0.08405992388725281,0.7119990587234497,-0.6825851202011108,1826,5578
56,1543540811.765562,-0.001066368318349123,-0.26151492404937743,-0.12575780353546143,-0.31821583426107336,-0.08635335090052434,-1.5996315850597014,0.14086933434009552,-0.08383190631866455,0.712273895740509,-0.6824909448623657,1826,5578
57,1543540811.775574,-0.0010607503041625023,-0.26151962337493895,-0.1258364930152893,-0.31670330616016773,-0.08599181673709508,-1.599911360348751,0.14021442830562592,-0.08343798667192459,0.712418258190155,-0.6825234293937683,1826,5578
58,1543540811.78554,-0.0010438132777810096,-0.2614985975265503,-0.12588456420898436,-0.31559186867933164,-0.08652745916488637,-1.6003066491512,0.14000701904296875,-0.08288432657718658,0.7126204967498779,-0.6824222803115845,1826,5578
59,1543540811.795561,-0.0010808453522622584,-0.2614623352050781,-0.125958736038208,-0.3148685330843697,-0.08656207164427765,-1.6012250059872302,0.1397344172000885,-0.08267877995967865,0.7129650712013245,-0.6821430921554565,1817,5568
60,1543540811.805531,-0.0010748575538396836,-0.26147330837249755,-0.12606919441223144,-0.31017744008505593,-0.08600795974501917,-1.6018112741288917,0.1379152238368988,-0.08123843371868134,0.7133358120918274,-0.6822988390922546,1817,5568
61,1543540811.815538,-0.0008879716478288174,-0.2615094495773315,-0.1262356692314148,-0.30303778629208256,-0.08527413167093552,-1.6017961428755485,0.1352207213640213,-0.07894434779882431,0.7135887145996094,-0.6828427314758301,1817,5568
62,1543540811.825565,-0.0007406336359679699,-0.2614785406112671,-0.1263380612373352,-0.3015300848868674,-0.08479078580695601,-1.6024576149434935,0.1345096081495285,-0.07861814647912979,0.7138559222221375,-0.6827415227890015,1817,5568
63,1543540811.835526,-0.0005426421858370304,-0.26147539157867433,-0.12643769178390502,-0.29762349793107734,-0.08428248446007525,-1.6034462409347132,0.13295823335647583,-0.0774652361869812,0.7143270969390869,-0.6826843619346619,1817,5568
64,1543540811.845561,-0.000425714148953557,-0.26147282390594484,-0.12662690019607545,-0.29285243246060055,-0.08337817026089603,-1.6036499296982718,0.13100232183933258,-0.0760871171951294,0.7145470380783081,-0.6829872131347656,1817,5568
65,1543540811.855524,-0.00024692011177539826,-0.26147015933990475,-0.12675645866394042,-0.2873594679496765,-0.0834952258476573,-1.6045435758356876,0.12913425266742706,-0.07414155453443527,0.71506267786026,-0.6830173134803772,1807,5556
66,1543540811.865564,-0.00012308481903746725,-0.261422536277771,-0.12680524444580077,-0.28547540643949426,-0.08385476927837689,-1.6049554628058482,0.1286027431488037,-0.0733700543642044,0.7152853012084961,-0.6829678416252136,1807,5556
67,1543540811.875558,-6.701230420731007e-05,-0.2614131376266479,-0.12684249992370605,-0.2833981179049863,-0.08413020042655354,-1.605441104811468,0.12797307968139648,-0.07256291806697845,0.71553635597229,-0.682909369468689,1807,5556
68,1543540811.885557,5.8810371812433e-05,-0.2614421571731567,-0.1269789014816284,-0.2800486023788723,-0.08311998258991814,-1.6058874999268709,0.12645579874515533,-0.0717419981956482,0.7157754302024841,-0.6830281615257263,1807,5556
69,1543540811.895533,0.0001618556742556393,-0.2614486248016357,-0.1270556046485901,-0.2771221202150771,-0.08286354002886732,-1.6055870982002245,0.12537609040737152,-0.07076440006494522,0.7157685160636902,-0.6833363771438599,1807,5556
70,1543540811.905559,0.00032718451004475356,-0.2613649574279785,-0.1271748076438904,-0.2756584601889949,-0.08262850282301093,-1.6060899541088942,0.12477508932352066,-0.07035320997238159,0.7159841656684875,-0.6832628846168518,1807,5556
71,1543540811.915534,0.0004028008207678795,-0.2613655630111694,-0.1271568823814392,-0.27380365465206946,-0.08266681683943343,-1.6070323004238647,0.12412209808826447,-0.06973441690206528,0.7163722515106201,-0.6830384135246277,1807,5556
72,1543540811.925538,0.0005283418592065572,-0.2613981433868408,-0.12725514430999754,-0.2697466179668446,-0.08171113938239591,-1.6067036432594572,0.12240885943174362,-0.06859130412340164,0.7163693904876709,-0.6834662556648254,1798,5548
73,1543540811.935524,0.0006723510086536407,-0.26140906810760495,-0.12746565713882446,-0.26419335048305853,-0.08089909574920702,-1.6064894507733998,0.12022989988327026,-0.06686984747648239,0.7164584994316101,-0.6839300394058228,1798,5548
74,1543540811.945559,0.0008604386188089847,-0.2613416061401367,-0.12758913555145263,-0.2620372872713607,-0.08069809345424996,-1.6067450391754792,0.11941280215978622,-0.0661822184920311,0.716611385345459,-0.6839799284934998,1798,5548
75,1543540811.955557,0.0009679010592401027,-0.26137290267944335,-0.12766495456695556,-0.2582311116361379,-0.08102666232626972,-1.6075880536536886,0.11820019781589508,-0.06475452333688736,0.7170343399047852,-0.6838840246200562,1798,5548
76,1543540811.965534,0.0012819047436118125,-0.26141887855529783,-0.12775919542312622,-0.2542381486227691,-0.08092886554468977,-1.6061395891293786,0.11684572696685791,-0.06327205151319504,0.7166635990142822,-0.6846436262130737,1798,5548
77,1543540811.975555,0.0013882749579846858,-0.2613899074554443,-0.12794275979995726,-0.2515665213136126,-0.08000335810901821,-1.606334316994045,0.11559654027223587,-0.06264618784189224,0.7167871594429016,-0.6847838759422302,1798,5548
78,1543540811.985567,0.0016868784725666045,-0.26139438877105714,-0.1280377636909485,-0.24747316698989966,-0.0804918655378925,-1.6054169720723404,0.11439616978168488,-0.06095750629901886,0.7166135311126709,-0.6853193640708923,1787,5537
79,1543540811.995554,0.0017737319707870484,-0.2614040054321289,-0.12810160427093506,-0.2447495141478309,-0.08086049125053009,-1.6055241938799774,0.11359040439128876,-0.0598599910736084,0.7167429327964783,-0.6854147911071777,1787,5537
80,1543540812.005524,0.001957413111627102,-0.2614201623916626,-0.12823474779129027,-0.2405251967278873,-0.08109591585901661,-1.604924489384239,0.11224350333213806,-0.058230798691511154,0.7166685461997986,-0.6858546733856201,1787,5537
81,1543540812.01553,0.0020487723380327224,-0.26140187377929686,-0.12839022521972657,-0.2375563235326909,-0.08119824922710339,-1.60475723111142,0.11126638948917389,-0.0571221299469471,0.7166996002197266,-0.6860747337341309,1787,5537
82,1543540812.025522,0.0022204705014824866,-0.26140131664276123,-0.1284534481048584,-0.234599634553856,-0.08203068538884362,-1.6044755358098026,0.11055544763803482,-0.05575849488377571,0.7167083024978638,-0.6862927079200745,1787,5537
83,1543540812.035527,0.002558468621969223,-0.2614321044921875,-0.12850296058654784,-0.2308536158131391,-0.08375135563134598,-1.6043845868157527,0.10988327115774155,-0.053814515471458435,0.7168235778808594,-0.686435341835022,1787,5537
84,1543540812.045559,0.002723626297712326,-0.26146453952789306,-0.128612837600708,-0.22856614158663577,-0.08412929549341545,-1.6041590332384514,0.10923827439546585,-0.05285126715898514,0.7168165445327759,-0.6866204738616943,1787,5537
85,1543540812.055531,0.0029879046946763993,-0.2615483037948608,-0.12875804433822632,-0.22292330163318244,-0.08554056282594931,-1.6026603188643223,0.10783959180116653,-0.05025834962725639,0.71648108959198,-0.6873860359191895,1776,5527
86,1543540812.065561,0.003180357140302658,-0.26151446380615234,-0.12888499879837034,-0.2199468850026286,-0.08672524927295264,-1.6021423244939392,0.1072496846318245,-0.048752978444099426,0.7164039611816406,-0.6876670122146606,1776,5527
87,1543540812.075568,0.003380062201619148,-0.26152035007476804,-0.12897925176620484,-0.21668577767700395,-0.08820672179618454,-1.6016871857905945,0.10666483640670776,-0.04704599827528,0.7163585424423218,-0.6879241466522217,1776,5527
88,1543540812.085566,0.00353391780257225,-0.26154784355163574,-0.12907028303146362,-0.21319785907488958,-0.09001961868530653,-1.6006227516439995,0.10613244026899338,-0.04511028900742531,0.7161114811897278,-0.688393235206604,1776,5527
89,1543540812.09556,0.0038242499023675917,-0.2615252674102783,-0.12917438278198243,-0.2101440873389579,-0.08994946486399784,-1.5996813256385527,0.10507704317569733,-0.04399174824357033,0.7158538699150085,-0.6888952255249023,1776,5527
90,1543540812.105531,0.0040475904971361155,-0.2615363132476807,-0.1293096821784973,-0.20660356254919668,-0.08818403234089756,-1.6001655109328128,0.10322055965662003,-0.0433635376393795,0.7160621285438538,-0.6889992952346802,1776,5527
91,1543540812.115566,0.004195285046100616,-0.2615937225341797,-0.12935384130477906,-0.2039684196641655,-0.08660509398308341,-1.5999483963386412,0.10175688564777374,-0.04295811429619789,0.7160125374794006,-0.6892939805984497,1766,5518
92,1543540812.125559,0.004384018075466156,-0.2616108968734741,-0.12945200634002685,-0.20030306402657466,-0.0846672368918269,-1.5995120251467962,0.09981464594602585,-0.0422980971634388,0.7159017324447632,-0.6897336840629578,1766,5518
93,1543540812.135554,0.004598531159758568,-0.2616262060165405,-0.12955351419448852,-0.19591660946002487,-0.08276250108338626,-1.5995846654102828,0.09762372076511383,-0.041394129395484924,0.7159814238548279,-0.6900193095207214,1766,5518
94,1543540812.145556,0.004699249863624573,-0.26164120025634763,-0.12960714464187623,-0.1930163541651273,-0.0823212249945746,-1.5997589021905818,0.09646271169185638,-0.040517762303352356,0.7160925269126892,-0.6901193261146545,1766,5518
95,1543540812.155558,0.004986803093552589,-0.2615984945297241,-0.1297650686264038,-0.1902232620743204,-0.08186192797618702,-1.596713729798413,0.09539592266082764,-0.039532266557216644,0.7150881290435791,-0.691365122795105,1766,5518
96,1543540812.165532,0.005081330466270447,-0.2615600763320923,-0.12988860759735107,-0.18700202934232685,-0.08181442264603887,-1.5951814798250572,0.09429480135440826,-0.038324806839227676,0.7146199941635132,-0.6920678019523621,1766,5518
97,1543540812.175529,0.005231442806124687,-0.2615562974929809,-0.12987020998001098,-0.1844079373248893,-0.08257602462553564,-1.5955648805473788,0.09366009384393692,-0.03715019300580025,0.714815080165863,-0.6920165419578552,1755,5507
98,1543540812.185527,0.005402049595117569,-0.26156753711700437,-0.13002796440124512,-0.18044794676601028,-0.0813296755798225,-1.5963788103061547,0.0918327197432518,-0.036206841468811035,0.7151479721069336,-0.6919676065444946,1755,5507
99,1543540812.195587,0.00549275535941124,-0.2616033876419067,-0.1301118740081787,-0.17766198839548444,-0.08049908238685907,-1.5970364466967966,0.0905621200799942,-0.0355299673974514,0.7154115438461304,-0.6918976902961731,1755,5507
100,1543540812.205557,0.0057879468858242035,-0.261608038520813,-0.1302173544883728,-0.1744612285978543,-0.07974556809269812,-1.5976270647188804,0.08917674422264099,-0.03467394784092903,0.7156596779823303,-0.6918643712997437,1755,5507
101,1543540812.215539,0.005901079666614532,-0.26159675045013425,-0.13026678218841553,-0.1730192485491477,-0.07984574633060074,-1.5982145893887056,0.08870347589254379,-0.034149110317230225,0.7158893346786499,-0.6917137503623962,1755,5507
102,1543540812.225561,0.006011660292744636,-0.26159757404327394,-0.13031484127044676,-0.17291848127105802,-0.08037128731327298,-1.598582284619401,0.08884923160076141,-0.033946312963962555,0.7160264849662781,-0.6915630102157593,1755,5507
103,1543540812.235543,0.00613738314807415,-0.2616085229873657,-0.13058691768646238,-0.17594768223096643,-0.08018297169578441,-1.5981341475130135,0.08983748406171799,-0.03507621958851814,0.7158162593841553,-0.6915966272354126,1755,5507
104,1543540812.245559,0.0060758475691080095,-0.2615988821029663,-0.13072138137817382,-0.17551866694980744,-0.07965530505117319,-1.598242295575544,0.08949965983629227,-0.035111308097839355,0.7158525586128235,-0.691601037979126,1745,5497
105,1543540812.255533,0.005989771866798401,-0.2616116477966309,-0.13071337556838988,-0.17565780183266735,-0.07950520287619184,-1.5988251608848887,0.08948414772748947,-0.03523946925997734,0.7160491943359375,-0.6913929581642151,1745,5497
106,1543540812.265534,0.005950572845339775,-0.2616082807540893,-0.1307532835006714,-0.17524085271574966,-0.07894916963592591,-1.5990949050385923,0.08913751691579819,-0.035295821726322174,0.7161406874656677,-0.6913400888442993,1745,5497
107,1543540812.275527,0.005950626590847969,-0.2615787040710449,-0.13091174039840697,-0.1761214919216584,-0.07783249145816247,-1.5988237896271582,0.08904964476823807,-0.03598783165216446,0.7160127758979797,-0.6914482116699219,1745,5497
108,1543540812.285559,0.005907191893458366,-0.2615676582336426,-0.13117745819091797,-0.1769804023344983,-0.07513873868605023,-1.598733119914756,0.0883902907371521,-0.03722916916012764,0.7159197926521301,-0.6915634274482727,1745,5497
109,1543540812.295558,0.005926028937101364,-0.2615769599914551,-0.13118663883209228,-0.17704787394148977,-0.07401159686409371,-1.598887717333155,0.08800983428955078,-0.03765254467725754,0.7159522771835327,-0.691555380821228,1745,5497
110,1543540812.305528,0.005899307200312614,-0.2615824586868286,-0.1312299380302429,-0.17557273750870522,-0.07275574884768608,-1.5986861454671597,0.08705676347017288,-0.03755289316177368,0.7158882021903992,-0.6917476654052734,1734,5486
111,1543540812.315541,0.0058763813346624375,-0.2615759910583496,-0.13131164331436157,-0.17659724636453897,-0.07217992417139277,-1.5987094453041348,0.08720583468675613,-0.038121093064546585,0.7158666849136353,-0.6917200684547424,1734,5486
112,1543540812.325527,0.005856042823195458,-0.261555425453186,-0.13150860319137572,-0.17809611415719506,-0.07177795154025643,-1.598882420981081,0.08757787942886353,-0.03880508989095688,0.7158904671669006,-0.6916104555130005,1734,5486
113,1543540812.335556,0.005907642674446106,-0.2615655750274658,-0.13164189205169677,-0.1800798984173314,-0.07145299581641644,-1.5989515404154095,0.0881468877196312,-0.03963131085038185,0.7158694863319397,-0.6915130019187927,1734,5486
114,1543540812.345557,0.005884843981266021,-0.26156574459075926,-0.13168410120010376,-0.1800273388015736,-0.07156739566428173,-1.5994020041506827,0.08816049247980118,-0.03959253802895546,0.7160283923149109,-0.6913489699363708,1734,5486
115,1543540812.35553,0.005887384024262428,-0.26158742446899413,-0.13178000135421752,-0.17918748703663737,-0.07172556710245871,-1.599619379413232,0.08792217820882797,-0.039246369153261185,0.7161229848861694,-0.6913010478019714,1734,5486
116,1543540812.365568,0.005927325642108917,-0.26158117485046384,-0.13190713748931884,-0.179013062361387,-0.07184542934626045,-1.5997015325175994,0.08790293335914612,-0.0391458198428154,0.7161570191383362,-0.6912739872932434,1734,5486
117,1543540812.375567,0.005926093280315399,-0.2615974287033081,-0.13203103981018066,-0.17834394174061138,-0.07218654660968517,-1.5999352730657213,0.08778850734233856,-0.03879778832197189,0.7162570357322693,-0.6912044882774353,1724,5477
118,1543540812.385561,0.005937766274809837,-0.2615715824127197,-0.1321971876144409,-0.17608484821064513,-0.0725120054578445,-1.6007804381177875,0.08710753172636032,-0.03791229426860809,0.7165982127189636,-0.6909860968589783,1724,5477
119,1543540812.395533,0.005976619735360145,-0.26157659664154054,-0.13223606605529784,-0.17480817364401177,-0.07273611812246059,-1.60102572981006,0.08674165606498718,-0.03738754987716675,0.7167109251022339,-0.6909438371658325,1724,5477
120,1543540812.405572,0.006043403449654579,-0.2615979858398437,-0.13234015369415283,-0.17262685322676685,-0.07255655770873777,-1.601499054656345,0.08591537922620773,-0.03668861836194992,0.7169117331504822,-0.6908761858940125,1724,5477
121,1543540812.415566,0.0061230342328548425,-0.2615965808868408,-0.1325436538696289,-0.17437410787200863,-0.07228124168329363,-1.6012048620804284,0.08642634004354477,-0.037397924810647964,0.7167730331420898,-0.6909183859825134,1724,5477
