,ts,tx,ty,tz,rx,ry,rz,motor0,motor1
0,1543293555.692475,0.05550874843597412,-0.262719913482666,-0.10314111232757568,1.6958092521865575,0.056390012669602654,-1.5842348660644798,886,5382
1,1543293555.693278,0.05550874843597412,-0.262719913482666,-0.10314111232757568,1.6958092521865575,0.056390012669602654,-1.5842348660644798,886,5382
2,1543293555.703319,0.055513944339752194,-0.2627194532394409,-0.10313096275329589,1.6957686978776791,0.05619291959270764,-1.583839171049916,886,5382
3,1543293555.713366,0.055508930110931394,-0.26271664333343503,-0.1031364372253418,1.695918907268117,0.0565873060246643,-1.583657275362368,886,5382
4,1543293555.72333,0.05552897491455078,-0.2627201072692871,-0.1031212007522583,1.6962733024670493,0.05672150523775643,-1.5836785948163425,886,5382
5,1543293555.733354,0.0555099898815155,-0.26272020416259767,-0.10312364730834961,1.6964116280332522,0.056806022323974734,-1.5840911319494138,886,5382
6,1543293555.743368,0.055507083082199093,-0.26271623153686524,-0.10314337720870971,1.6962842715803352,0.05675429981219665,-1.5842829175799638,886,5382
7,1543293555.753322,0.0555176444530487,-0.262719913482666,-0.10312966680526733,1.6963214004397766,0.05668035196355059,-1.5839635132583636,886,5382
8,1543293555.763335,0.05551146144866943,-0.2627214879989624,-0.10313389377593994,1.6963907660151416,0.056932198027353026,-1.5838161917378297,886,5390
9,1543293555.773354,0.055519842720031735,-0.26271831474304197,-0.10312708702087402,1.6964205584154493,0.057028618941310526,-1.5836808798744886,886,5390
10,1543293555.783356,0.05554734830856323,-0.26271393032073975,-0.10313735771179199,1.696527855547849,0.05704388567323914,-1.5836806681147955,886,5390
11,1543293555.793327,0.05555037622451782,-0.262718581199646,-0.10312717180252075,1.6965565661664053,0.05703254016293005,-1.5837399336860165,886,5390
12,1543293555.803362,0.05555663189888,-0.2627275680541992,-0.10309691686630248,1.6964888180927735,0.05685333527138256,-1.5835117584922414,886,5390
13,1543293555.813358,0.05556013216972351,-0.26273255805969237,-0.10308005743026732,1.6965055457008436,0.05684698617763118,-1.5833039419730877,886,5390
14,1543293555.823405,0.05555875144004822,-0.26273124999999997,-0.10306839389801024,1.6960942889526005,0.056844654710476554,-1.5832748109241788,886,5401
15,1543293555.833355,0.05560071229934692,-0.26272655067443845,-0.10303133220672607,1.6951545237623558,0.056615128990694846,-1.5831707674053797,886,5401
16,1543293555.843367,0.055571686697006226,-0.2627235954284668,-0.10302344751358032,1.6942385663518325,0.05659897247807072,-1.5840039524310638,886,5401
17,1543293555.853367,0.055601735734939574,-0.2627208339691162,-0.10299007987976073,1.6933627259638557,0.05605956848489869,-1.5838668960479065,886,5401
18,1543293555.863355,0.055602438211441035,-0.262722045135498,-0.10296148424148559,1.6928558266601503,0.05558073146210362,-1.5843607619655595,886,5401
19,1543293555.873359,0.05562660703659057,-0.26273769340515135,-0.10290413551330566,1.6923148206577723,0.05416202960049163,-1.5852119690869624,886,5401
